"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"13703" 5.282691 283.0394 1.21684831339946 85.705403 0.0905961563907486 0.236617080166782 0.0889873216209501 8.62333333333333
"13704" 5.905456 283.6212 1.21646307442856 85.262253 0.0822832140312281 0.273521960927029 0.0808918107614356 8.62666666666667
"13705" 6.324861 280.6431 1.21635003380736 84.533054 0.0579154071528212 0.247835796268945 0.102843672040369 8.08666666666667
"13706" 6.418594 276.3541 1.21648156381309 84.777246 0.0559298033182968 0.211955228691765 0.100876364686443 5.72333333333333
"13707" 6.504659 280.3948 1.2163297152404 84.541187 0.0651509018382055 0.161725381538582 0.11662250666843 5.55666666666667
"13708" 6.939462 283.4257 1.21602618312207 84.005398 0.0749771668178311 0.175628717401305 0.0747190892639303 6.12333333333333
"13709" 7.214917 284.3409 1.21611608770917 84.035945 0.0620460082908785 0.21257245880501 0.0796893220506978 6.80666666666667
"13710" 7.374506 286.6831 1.2168834395416 84.548924 0.0635399849155998 0.154208485898494 0.0829295296136645 8.59666666666667
"13711" 6.875258 292.1692 1.21622863603647 84.190276 0.0580519451051873 0.221515591297574 0.0633462997155575 10
"13712" 7.234773 292.4653 1.21641546419085 83.531101 0.0544855933973326 0.138175119050323 0.062443948192052 8.02333333333333
"13713" 7.388075 294.3083 1.21651087890755 83.608068 0.0489090730670709 0.099362218204503 0.0502483890667847 12.6266666666667
"13714" 7.195269 294.9572 1.21653489280267 83.851861 0.0614688345911737 0.12234047289126 0.0430785523394717 16.2866666666667
"13715" 7.115619 296.5383 1.21747445613792 83.897487 0.0604423452126934 0.0993933861455875 0.0840058190756948 18.8266666666667
"13716" 6.610292 295.92 1.21766625150203 84.479892 0.0669217033075089 0.0940141357261375 0.051838666395032 17.5666666666667
"13717" 6.59544 298.3055 1.21747505128802 84.265257 0.0499002947490994 0.0928430662430082 0.0542644487881405 15.16
"13718" 6.779777 297.5718 1.21747619032738 83.632865 0.0640376077266258 0.109835519170957 0.0567967692027319 15.33
"13719" 6.857342 297.2171 1.21731223907467 83.296434 0.0590932171678181 0.0984203927437414 0.0867026464967962 15.0566666666667
"13720" 6.744235 298.8604 1.21741046898823 82.211165 0.0629303842466937 0.112122991967077 0.0642748564471781 14.4933333333333
"13721" 6.394599 298.437 1.21700338858954 82.226441 0.0648936860622535 0.12229648846658 0.0693004422172024 13.11
"13722" 6.377678 300.3836 1.21771732170951 81.96281 0.0716241083353534 0.0859112296755215 0.0564338861074124 13.77
"13723" 6.207712 300.5591 1.21789107912887 82.11218 0.0513109177745359 0.0798004146684482 0.0455047322472739 13.6533333333333
"13724" 5.722129 299.9849 1.21797294012351 82.447022 0.0768175097066144 0.12323732385498 0.0358273151765815 14.3533333333333
"13725" 6.31434 307.5702 1.21732409474578 82.379185 0.05987680422657 0.116832322681671 0.0694754351848362 11.8266666666667
"13726" 6.183204 304.4278 1.21721270450854 82.249451 0.0606091437384243 0.111827257805646 0.0512733422966099 9.68666666666667
"13727" 5.782308 309.3179 1.21789721355815 82.473208 0.0757605440595693 0.122263212681556 0.058237177239065 10.3
"13728" 4.826444 308.8868 1.21736864586021 81.932261 0.0940665011341683 0.148501207140185 0.0424821512015618 9.94
"13729" 4.021892 305.5567 1.21738777637659 82.504947 0.0731180250489073 0.107417451519536 0.013725679178496 8.15
"13730" 3.970985 301.8286 1.2173174562667 81.870171 0.0768506554419118 0.0594622687534279 0.0680113947088614 4.99666666666667
"13731" 3.642039 301.1569 1.21770990409254 80.673223 0.0826381046441293 0.102207399784392 0.0563971985501998 4.17333333333333
"13732" 5.111298 163.2079 1.20610345201018 71.63581 0.0407326866874129 0.202763024460462 0.157656744904116 3.50666666666667
"13733" 5.360048 162.5192 1.20590945208258 72.335252 0.0267673722324875 0.186678500855588 0.228854521525788 3.96
"13734" 5.716387 160.3082 1.2068441188326 75.789818 0.0277899834283438 0.292528341740676 0.292307633086505 5.18666666666667
"13735" 5.665816 164.2436 1.20776077560565 77.826852 0.0316911279858012 0.501668860303505 0.175601121196288 4.71333333333333
"13736" 5.670468 162.15 1.20765532530774 76.66065 0.0322995562271051 0.501228830636069 0.135776857628192 4.29333333333333
"13737" 5.70755 161.0566 1.20795000950397 75.774942 0.0453208469483403 0.591381307811737 0.18921897400511 2.87
"13738" 5.559862 160.8532 1.20725187857293 75.727333 0.0365740012971545 0.617895241918422 0.171690866519512 4.26333333333333
"13739" 5.71589 162.2036 1.20755582001246 75.427402 0.0273846242667371 0.592892712696368 0.183321624060302 4.91
"13740" 5.636096 164.3074 1.2081530766122 76.859018 0.0421015007551326 0.650145563106322 0.198690441288141 5.33666666666667
"13741" 5.892593 165.7472 1.20827062059675 76.55254 0.0171566575190243 0.573698587972164 0.24789844680533 4.63333333333333
"13742" 5.703925 159.0029 1.20864383835908 77.745719 0.0457947641317163 0.674346101633047 0.213716701991265 4.52666666666667
"13743" 5.603569 159.4475 1.20882304895524 78.743703 0.0282922544542594 0.701270431121069 0.215374399434803 4.73
"13744" 6.02631 165.1839 1.20916123625984 77.310898 0.0413028868412013 0.633945751329914 0.255242970160098 5.87333333333333
"13745" 6.29575 166.185 1.20774563480224 76.140531 0.038859992852321 0.582459896057679 0.288409366679101 7.91666666666667
"13746" 6.330699 161.8207 1.20802803557606 76.414677 0.0316873223636126 0.558700748206752 0.230035443846385 6.87666666666667
"13747" 6.58471 164.1827 1.20790710262455 76.042936 0.0344000722886809 0.476285336813049 0.247738751698942 7.99666666666667
"13748" 6.550242 165.6253 1.20811555016814 76.10443 0.0312605854867652 0.533724878101446 0.239018643037012 9.17
"13749" 6.67084 167.2179 1.2076454831137 74.988018 0.0392382218731074 0.507904448547473 0.244679406573378 9.08
"13750" 6.638505 169.7552 1.20785258588541 74.671623 0.044182538086512 0.596903772936186 0.271442077543505 10.4866666666667
"13751" 6.952726 171.7666 1.2078565310481 73.402269 0.0220673732863916 0.489166970260378 0.242932503041291 9.70666666666667
"13752" 7.233169 171.3767 1.20693375204237 71.864725 0.0235462492304549 0.417375987738195 0.240968959765357 11.33
"13753" 7.068144 176.077 1.20739289481862 73.721245 0.0316717938966722 0.569916644733034 0.270453810969918 11.34
"13754" 6.561662 174.3304 1.20789461259756 75.266525 0.03409017410528 0.628531091562113 0.220876016733472 11.33
"13755" 6.313858 174.6195 1.20798543622551 75.954661 0.0274168186867681 0.577842092707178 0.155435538384614 12.0266666666667
"13756" 6.49842 172.2561 1.20798731896228 75.562489 0.0376241455615365 0.563828701594622 0.243564916132139 16.0933333333333
"13757" 6.774019 172.8758 1.20730544011397 72.951778 0.0295209682759969 0.490187209364047 0.240298462036086 15.3033333333333
"13758" 6.714161 171.9564 1.20698095819591 71.724678 0.0338253878630554 0.467270748208976 0.299398866390143 15.86
"13759" 6.609025 169.9519 1.20728043554749 71.417209 0.0300852243712197 0.335236421142203 0.287880430190471 13.7166666666667
"13760" 7.421981 180.4968 1.2058633386425 67.637122 0.0195321976706758 0.0789326747622003 0.308758777085119 15.0566666666667
"13761" 7.269498 187.9946 1.20520217443695 67.205474 0.0233401948800316 0.0607535451555288 0.29133091895232 13.52
"13762" 7.326966 191.7118 1.2054914424141 67.527028 0.0202713237648435 0.119793380706082 0.284484355582976 18.1466666666667
"13763" 7.112556 193.2839 1.20495638982973 67.561941 0.0211212396781129 0.0562910959460105 0.260387793621568 17.6766666666667
"13764" 5.976284 205.8238 1.20443863654352 69.20462 0.0297901840006265 0.0719719377302403 0.227171718286996 15.07
"13765" 5.965137 208.0005 1.20508384189494 69.858438 0.0338012689398416 0.0209622584402133 0.265865257888567 16.2233333333333
"13766" 5.210964 211.7226 1.20509426583858 70.495793 0.0512930237092408 0.265628308309464 0.212403743520427 13.8733333333333
"13767" 4.709423 210.4191 1.20417612838818 70.699914 0.0580019038425726 0.293641820079235 0.237213470963106 11.8466666666667
"13768" 3.855022 215.1954 1.20433612680668 71.626089 0.0697220145565966 0.612375991738976 0.189425967939761 10.6866666666667
"13769" 3.746823 212.5125 1.205264265041 73.091229 0.0630668702524779 0.402096690991034 0.176946663752979 8.58
"13770" 3.726934 216.7184 1.20549429968033 73.790475 0.0611813893135752 0.321058600434438 0.162764646494276 5.57666666666667
"13771" 4.66801 353.5717 1.20805033456878 81.845576 0.0599516496322844 0.164222474879795 0.0389258202303714 1.68
"13772" 4.80415 352.6626 1.20800843314503 81.090392 0.0803239907163598 0.0932883580661639 0.140396348681951 2.25666666666667
"13773" 5.052659 357.2001 1.20713989728748 78.398545 0.0645963244303643 0.0648377573880531 0.129907312488776 2.67
"13774" 5.145445 3.38795 1.2071751181565 76.479741 0.0518191526680394 0.03655436600566 0.128508870478595 1.84333333333333
"13775" 4.833036 11.545 1.20545541969331 74.158645 0.168404270110961 0.23107080422535 0.049546721284015 2.28333333333333
"13776" 4.779866 3.186156 1.20590859617624 79.046019 0.0743905582290382 0.279620680136708 0.0699977700578246 3.14666666666667
"13777" 5.249747 322.1078 1.20744141844446 84.918283 0.0431091822139238 0.00645005890868444 0.010162778888218 3.94
"13778" 4.699206 338.1154 1.2088947936469 85.861918 0.124220283171242 0.24205060661431 0.0312061543580589 3.11666666666667
"13779" 4.901443 351.8546 1.20606306131172 74.911647 0.108449185270542 0.082127646733099 0.119806302857996 2.19666666666667
"13780" 4.882629 352.6553 1.20601830655635 75.192931 0.080866721596091 0.031664687452764 0.161971722488895 4.51
"13781" 3.746309 344.5463 1.20583286530101 75.700951 0.133474841503998 0.388252754373837 0.111558484948172 2.66333333333333
"13782" 3.880219 327.7493 1.20655579837439 82.633091 0.0563277227393608 0.351360797222215 0.037557106042494 4.33666666666667
"13783" 3.86795 324.6365 1.2080936418746 87.229855 0.0470929303636293 0.137923352168063 0.0305346578404542 6.46666666666667
"13784" 3.826665 326.9925 1.20847194655805 88.429185 0.0701954574022027 0.237416306644402 0.0746659526885971 6.71333333333333
"13785" 6.737097 206.8782 1.20992351077987 84.04646 0.0574434359487477 0.0497013012120639 0.0147937568998944 1.87666666666667
"13786" 6.933832 211.928 1.20952078909624 82.932431 0.0531428364575317 0.05401891820234 0.0274764647920891 1.86666666666667
"13787" 6.693824 212.9271 1.20904309923561 82.69181 0.0528888121348873 0.100935914322191 0.0227165632665882 3.02
"13788" 7.056676 216.5881 1.20902172075777 82.387713 0.0673966893194473 0.133720448489163 0.023114687539168 5.58666666666667
"13789" 6.965494 216.5666 1.20918585628399 83.497577 0.0685820847738868 0.038545808178847 0.0205862702492602 10.9
"13790" 6.770988 219.079 1.20946329754687 84.290451 0.0694665977845478 0.0904608106344266 0.0468267111948024 14.34
"13791" 6.749175 222.8829 1.20954524807492 84.003811 0.0773555286386855 0.103831233121276 0.00927328690186429 20.04
"13792" 7.045596 225.1979 1.20954600130766 83.690719 0.067197537298477 0.0630508960462318 0.0525141571596318 19.64
"13793" 8.323585 230.2711 1.20965663638631 82.715415 0.0973552141294887 0.0500371251356855 0.0537914488432224 22.55
"13794" 8.820267 235.1817 1.20941234341009 80.728569 0.0730973903624459 0.139348730647093 0.036924951758751 21.6733333333333
"13795" 9.331592 235.9204 1.2094085844241 79.139646 0.0499003064000226 0.0785951674275009 0.036553944179881 24.3166666666667
"13796" 8.95939 237.2293 1.20904937803045 79.434419 0.060355347852923 0.0711560527087698 0.0433233158427679 16.6933333333333
"13797" 9.619926 236.2826 1.20927417531634 79.581807 0.0650566127015946 0.0872299219276351 0.0305483112658212 13.9
"13798" 10.41968 237.4687 1.21029656635222 80.532582 0.0459792431245489 0.0449435787188216 0.019995626743753 17.6533333333333
"13799" 10.83639 236.5071 1.20970310644067 79.99342 0.0419979347365682 0.0205853920830809 0.00933738224334665 28.33
"13800" 10.40475 237.5556 1.20966398226533 78.596518 0.0525635599125399 0.0510877692907806 0.02626460673632 38.8166666666667
"13801" 10.06758 240.2767 1.20998393143821 78.252747 0.0775330516370369 0.0474093153113956 0.0482417215459004 42.81
"13802" 10.87094 238.4196 1.21113107062247 78.663565 0.0566104771068555 0.0378646020489459 0.032935867024112 51.74
"13803" 10.9951 238.0214 1.21151353908796 79.344162 0.0479436203399696 0.00663145619318676 0.015990928139457 60.1333333333333
"13804" 11.21291 243.5013 1.21176711320216 79.159682 0.0677802550809736 0.0175083911875648 0.0290640284410364 46.95
"13805" 10.3252 242.9361 1.21175272127558 79.873806 0.0500351179638167 0.0371680501367513 0.0219878164585001 62.42
"13806" 11.55257 237.7108 1.2117251735653 80.060865 0.0474185917072998 0.0164622349119705 0.0428668880023443 65.4433333333333
"13807" 11.44679 235.7994 1.21232284349946 80.961453 0.0413920671210007 0.0346381329109463 0.0272120971221097 63.7533333333333
"13808" 10.94982 239.0579 1.21280142200481 82.283967 0.0669702606983494 0.0152161200844571 0.0299401351753901 56.85
"13809" 11.12596 239.5883 1.21287093262708 81.707909 0.0475654505319092 0.0266804408424797 0.0467101311547665 54.78
"13810" 11.24123 239.4949 1.21264425153581 82.580923 0.0857926846083569 0.043771948325292 0.0384332728224387 58.85
"13811" 12.22201 241.1249 1.21232715047999 82.148877 0.0658691655464199 0.023489375003864 0.0396299520366237 68.9666666666667
"13812" 11.75562 243.985 1.21314478309367 81.834465 0.0551980839802579 0.0180423885589018 0.0325783399079563 65.6466666666667
"13813" 11.04872 247.2044 1.21268135482232 81.767219 0.0476254715478354 0.024405226485672 0.0367968053162986 65.7666666666667
"13814" 10.47495 250.6155 1.21285900966363 82.457734 0.0631722251657526 0.025009377778645 0.0390569394090102 71.1533333333333
"13815" 11.21607 245.0881 1.21313818862929 83.79751 0.0589017989367042 0.0318438912104207 0.0336220397064319 65.8066666666667
"13816" 12.04989 240.4006 1.21403895842895 83.429934 0.0475470896414822 0.00649898238755028 0.0391594001622093 62.7933333333333
"13817" 10.88889 240.7335 1.21343120847187 83.280563 0.055486013725917 0.0178414358444106 0.0340534338075577 59.8933333333333
"13818" 10.39065 241.5825 1.21325017635926 81.431581 0.0509355718843383 0.0217143667974245 0.0435348865575278 72.4466666666667
"13819" 10.32367 237.8709 1.21326322639291 82.374424 0.0678845313730485 0.0423143206392848 0.0591389447715804 68.77
"13820" 10.22694 238.9938 1.21398288272345 81.81721 0.0728319614664797 0.0242393842278666 0.0347274676559868 59.2933333333333
"13821" 10.37381 237.5031 1.21392063063559 81.197908 0.0746270752982752 0.028145708679834 0.0403015593401516 64.7333333333333
"13822" 10.30576 239.1466 1.21295643750329 79.64132 0.0831836953315428 0.0405453131232621 0.0552676105931715 56.9233333333333
"13823" 9.734156 236.9245 1.21247600656435 80.173935 0.0654808285381907 0.0548428945555052 0.0368546102085604 55.3433333333333
"13824" 10.71355 234.5727 1.21242943406128 79.409825 0.0529710226768905 0.0429287960067615 0.0469113206727968 51.53
"13825" 11.03687 233.6685 1.21237293217847 78.77346 0.0670788457234705 0.0349421570388992 0.0440167150005571 60.2466666666667
"13826" 11.19201 230.7851 1.21227442388003 78.92303 0.0537976377790942 0.0368925739213003 0.0459982374294573 53.4
"13827" 10.83059 229.9255 1.21205577514422 79.783744 0.0500832272295415 0.0107140803617925 0.0320904136019661 51.95
"13828" 10.4789 233.2214 1.21234334341169 79.892846 0.0678411092767371 0.0336692757168315 0.0290222079959777 50.7566666666667
"13829" 10.8941 235.192 1.21245734043639 79.630407 0.0413887700682021 0.0114072144897369 0.043140842755538 47.6666666666667
"13830" 10.5339 233.8091 1.21220312829941 79.470125 0.0571612792982656 0.0206935636502466 0.0438107103513633 49.57
"13831" 10.68065 231.7667 1.21212294707227 79.465564 0.0579549559249671 0.00618340075458608 0.0138022891298554 53.1266666666667
"13832" 10.7298 232.8644 1.2117939076752 79.04701 0.0357130328617495 0.0214460298499487 0.0344035789914444 53.06
"13833" 10.54551 232.3058 1.21192010415517 79.795647 0.0580497197385428 0.00612214930382681 0.0510705350319374 49.53
"13834" 10.11959 232.6206 1.21256510382913 80.26915 0.0434096737120773 0.0137275140900904 0.0273786788827525 53.53
"13835" 10.01335 229.376 1.21184756242902 80.836281 0.0539357557660523 0.0455058491262978 0.0339667345875522 57.3366666666667
"13836" 9.89506 230.7439 1.21172624205597 80.681357 0.0618546931499152 0.0507237544790044 0.0175635928585006 57.5266666666667
"13837" 10.63597 229.8795 1.21198731620435 79.659965 0.0435144984425492 0.00798065489871483 0.0449240040966544 51.37
"13838" 9.822965 228.6392 1.2115452342395 80.519291 0.0568406280588397 0.0449644267957264 0.035875147298507 37.6366666666667
"13839" 9.274156 226.2253 1.21178252728776 81.032864 0.0686037521904958 0.0256738644545499 0.0363948534207711 39.32
"13840" 9.530252 224.5165 1.21078261234785 80.920192 0.0940331588293783 0.0492272710595142 0.0116478870903427 51.5566666666667
"13841" 10.68163 225.3058 1.21084983927728 79.875985 0.0392387304184848 0.0358589078295211 0.0305147206277824 38.66
"13842" 10.49436 228.3192 1.2117194906443 80.158063 0.056221637146048 0.0163360716886338 0.0207186049012209 47.0833333333333
